ID,Order#,ShipDate,ExtPrice
10079,266632,2015-07-10,602.5
10080,266632,2015-07-10,1054.4
10081,266632,2015-07-14,85.4
10082,266632,2015-07-14,21.7
10083,266632,2015-07-10,3079.6
10084,266632,2015-07-10,2259.4
10085,266632,2015-07-10,768.05
10086,266632,2015-07-10,768.05
10087,266632,2015-07-14,260.85
10088,266632,2015-08-03,3799.63
10089,266632,2015-07-14,417.84
10090,266633,2015-07-10,9412.44
10091,266633,2015-07-20,24.75
10092,266634,2015-07-10,768.05
10093,266634,2015-07-10,768.05
10094,266634,2015-07-31,19106.77
10095,266635,2015-07-10,7843.7
10096,266635,2015-07-06,6709.32
10097,266638,2015-08-27,4035.24
10098,266638,2015-08-18,295.49
10099,266638,2015-08-05,1072.92
10100,266638,2015-08-13,1431.06
10101,266638,2015-07-02,150.02
10102,266638,2015-08-06,384.16
10103,266638,2015-08-06,1584.2
10104,266638,2015-08-06,41.7
10105,266638,2015-08-18,1923.47
10106,266638,2015-08-21,1147.15
10107,266638,2015-08-13,1799.2
10108,266638,2015-08-26,6198.87
10109,266639,2015-07-27,624.95
10110,266639,2015-07-16,1325.2
10111,266639,2015-07-29,304.73
10112,266639,2015-07-14,3213.2
10113,266639,2015-09-17,1571.5
10114,266639,2015-07-16,205.48
10115,266639,2015-07-27,566.92
10116,266639,2015-07-10,56.07
10117,266641,2015-07-16,1091.43
10118,266635,2015-07-10,24.75
10119,266635,2015-07-10,3716.25
10120,253666,2015-07-31,4438.02
10121,266643,2015-07-24,0
10122,266144,2015-08-28,16612
10123,266642,2015-07-09,4674
10124,266642,2015-07-09,4674
10125,266644,2015-07-30,7.64
10126,266644,2015-07-30,7.64
10127,266645,2015-08-05,1857.96
10128,266645,2015-08-18,144.14
10129,266646,2015-08-28,2397.6
10130,266647,2015-07-15,99.37
10131,266648,2015-10-12,2460
10132,266652,2015-07-31,17700
10133,266652,2015-07-31,15340
10134,266652,2015-08-28,2360
10135,266652,2015-08-28,17700
10136,266652,2015-08-28,17700
10137,266652,2015-08-28,11800
10138,266654,2015-10-06,17650.05
10139,265444,2015-07-28,795
10140,266655,2015-07-22,746.34
10141,266656,2015-07-27,346.5
10142,266656,2015-09-02,4317.35
10143,266656,2015-07-27,162.5
10144,266656,2015-07-27,308
10145,266657,2015-07-31,121.45
10146,266657,2015-07-13,2361.99
10147,266657,2015-07-27,1687.04
10148,266658,2015-09-18,6352.3
10149,266658,2015-09-18,6352.3
10150,266658,2015-09-18,6352.3
10151,266659,2015-07-07,7020
10152,266660,2015-07-07,10152
10153,266661,2015-07-28,3220
10154,266662,2015-07-08,18954
10155,266663,2015-07-08,6040
10156,266664,2015-07-08,6144
10157,266665,2015-09-01,185
10158,266665,2015-08-13,320.56
10159,266665,2015-08-10,1760.25
10160,266665,2015-08-14,3775.92
10161,266666,2015-08-04,4036
10162,266666,2015-08-13,78.2
10163,266666,2015-08-04,836.8
10164,266667,2015-08-03,20.19
10165,266667,2015-08-03,1764.18
10166,266667,2015-08-18,307.5
10167,266668,2015-07-28,151.4
10168,266668,2015-08-05,399.96
10169,266668,2015-07-17,580.3
10170,266668,2015-07-17,361.49
10171,266669,2015-07-15,10895.58
10172,266669,2015-09-24,21791.16
10173,266669,2015-08-28,37354.98
10174,266670,2015-07-09,19.99
10175,266671,2015-07-17,754.72
10176,266672,2015-07-08,20830
10177,266673,2015-07-08,4252
10178,266674,2015-07-08,4444
10179,266675,2015-07-06,730
10180,266675,2015-07-06,730
10181,266677,2015-07-23,21760
10182,266678,2015-08-03,1054.4
10183,266678,2015-08-03,938.4
10184,266678,2015-07-16,42.7
10185,266678,2015-08-03,421.76
10186,266678,2015-07-06,336
10187,266680,2015-07-23,24.09
10188,266680,2015-07-23,532.79
10189,253690,2015-07-31,1664.6
10190,253690,2015-07-31,2496.9
10191,253690,2015-07-31,436.68
10192,253690,2015-08-07,6176.24
10193,266523,2015-09-15,4650
10194,266683,2015-08-20,879.42
10195,266683,2015-08-20,154.26
10196,266683,2015-09-15,154.26
10197,266683,2015-08-04,1996
10198,266683,2015-08-10,3228.8
10199,266683,2015-08-04,15135
10200,266683,2015-09-15,5160.2
10201,266684,2015-08-04,3832.4
10202,266684,2015-08-04,3125
10203,266685,2015-08-21,17139.04
10204,266685,2015-09-24,10458.77
10205,266685,2015-09-24,15361.2
10206,266685,2015-07-22,2318.24
10207,266685,2015-07-30,1690.5
10208,266685,2015-07-27,305.07
10209,266685,2015-07-22,431.87
10210,266686,2015-07-15,2446.59
10211,266687,2015-07-22,3815.2
10212,266687,2015-10-03,2268.69
10213,266687,2015-08-10,498.62
10214,266688,2015-07-08,7980.74
10215,266689,2015-08-26,4280
10216,266692,2015-07-10,1442.24
10217,266693,2015-08-06,3341.7
10218,266693,2015-08-05,411
10219,266693,2015-08-05,250
10220,266693,2015-08-05,440.64
10221,266693,2015-07-27,3163.2
10222,266693,2015-08-05,209.66
10223,266693,2015-08-05,209.66
10224,266693,2015-07-27,1343.16
10225,266694,2015-08-05,441
10226,266694,2015-08-05,2209.5
10227,266694,2015-08-18,848
10228,266694,2015-08-18,476
10229,266696,2015-08-27,4100
10230,266695,2015-07-20,85.4
10231,266695,2015-07-20,21.7
10232,266695,2015-07-14,3079.6
10233,266698,2015-10-12,10219.96
10234,266699,2015-09-14,4035.85
10235,266699,2015-09-01,3027
10236,266699,2015-07-20,1076.4
10237,266699,2015-09-11,5379.5
10238,266699,2015-08-05,2345.35
10239,266699,2015-09-01,2345.35
10240,266700,2015-08-05,4035.85
10241,266700,2015-08-31,557.12
10242,266700,2015-08-10,7975.9
10243,266701,2015-08-20,4459.5
10244,266702,2015-07-20,557.76
10245,266702,2015-07-24,2119.18
10246,266702,2015-07-21,1404.34
10247,266703,2015-07-30,2814.42
10248,266703,2015-07-10,929.78
10249,266703,2015-07-09,441.4
10250,266703,2015-10-01,441.4
10251,266703,2015-10-05,9611.94
10252,266703,2015-07-20,3263.97
10253,266705,2015-08-26,10625
10254,266705,2015-08-26,2550
10255,266705,2015-08-28,8075
10256,266705,2015-08-28,2550
10257,266706,2015-08-26,8500
10258,266706,2015-08-28,8500
10259,266706,2015-08-26,5100
10260,266707,2015-08-25,10625
10261,266707,2015-08-26,10625
10262,266710,2015-08-26,9775
10263,266711,2015-09-08,425
10264,266711,2015-09-21,4250
10265,266713,2015-07-28,246
10266,266713,2015-08-25,2975
10267,266713,2015-09-08,11050
10268,266714,2015-08-21,2125
10269,266714,2015-08-28,10625
10270,266714,2015-09-11,10625
10271,266715,2015-08-17,3400
10272,266715,2015-09-10,425
10273,266715,2015-08-13,5100
10274,266716,2015-08-26,11050
10275,266716,2015-08-26,11050
10276,266717,2015-08-25,13175
10277,266717,2015-08-26,4250
10278,266717,2015-08-25,3825
10279,266718,2015-09-08,850
10280,266718,2015-08-20,10200
10281,266718,2015-08-21,10200
10282,266719,2015-08-17,11050
10283,266719,2015-08-18,11050
10284,266720,2015-08-26,10200
10285,266720,2015-08-17,1700
10286,266720,2015-08-17,10200
10287,266721,2015-09-10,7650
10288,266721,2015-09-14,6375
10289,266721,2015-09-11,6375
10290,266722,2015-08-10,8075
10291,266722,2015-09-10,10200
10292,266722,2015-09-11,4250
10293,266723,2015-08-13,6375
10294,266723,2015-08-13,6375
10295,266723,2015-09-22,1700
10296,266723,2015-09-25,2125
10297,266724,2015-08-26,1275
10298,266724,2015-09-11,1275
10299,266724,2015-08-13,5525
10300,266724,2015-08-27,6800
10301,266724,2015-09-11,5950
10302,266725,2015-08-27,10200
10303,266725,2015-08-28,10200
10304,266726,2015-08-25,2550
10305,266726,2015-09-09,3400
10306,266726,2015-09-09,2550
10307,266726,2015-08-26,1275
10308,266726,2015-09-11,6375
10309,266727,2015-08-26,3400
10310,266727,2015-08-26,6375
10311,266728,2015-08-20,10625
10312,266728,2015-08-26,8500
10313,266728,2015-08-26,2125
10314,266728,2015-08-26,2125
10315,266729,2015-08-19,10625
10316,266729,2015-08-19,10625
10317,266729,2015-07-31,2125
10318,266731,2015-10-12,2324.8
10319,266732,2015-07-24,1729
10320,266730,2015-08-26,8500
10321,266730,2015-08-28,8500
10322,266730,2015-08-26,5525
10323,266733,2015-07-24,1729
10324,266734,2015-08-26,7225
10325,266734,2015-09-10,11050
10326,266734,2015-09-10,4250
10327,266735,2015-08-27,5950
10328,266735,2015-09-24,5950
10329,266735,2015-09-24,5525
10330,266735,2015-08-26,5100
10331,265149,2015-07-31,350
10332,266361,2015-07-27,5006
10333,266737,2015-09-10,6800
10334,266737,2015-09-15,8075
10335,266737,2015-09-15,8075
10336,266738,2015-08-20,8500
10337,266738,2015-08-19,8500
10338,266738,2015-08-19,6375
10339,266739,2015-09-11,10625
10340,266739,2015-09-11,10625
10341,266741,2015-09-08,3400
10342,266743,2015-08-15,5990
10343,266743,2015-08-17,5990
10344,253666,2015-07-31,1956.42
10345,253666,2015-08-05,1392
10346,253666,2015-08-20,1343.64
10347,266745,2015-09-11,596.22
10348,266746,2015-09-04,4537.38
10349,266747,2015-09-22,4166.44
10350,266747,2015-07-15,648.58
10351,266748,2015-07-13,1570
10352,266749,2015-07-16,7758
10353,266750,2015-08-05,18824.88
10354,266751,2015-08-03,1519.5
10355,266752,2015-08-21,13377.81
10356,266752,2015-09-08,1830.56
10357,266753,2015-07-10,10821
10358,266754,2015-07-24,1584
10359,266755,2015-07-24,3300
10360,266756,2015-07-15,11583
10361,266757,2015-07-28,2928
10362,266758,2015-07-13,9900
10363,266759,2015-07-15,10152
10364,266760,2015-07-24,2400
10365,266761,2015-07-18,3640
10366,266762,2015-07-22,0
10367,263005,2015-07-11,0
10368,266763,2015-08-27,2663.95
10369,266763,2015-08-18,801.82
10370,266763,2015-08-21,1281.16
10371,266763,2015-08-27,1609.38
10372,266763,2015-08-13,351.46
10373,266763,2015-08-13,351.46
10374,266763,2015-08-27,1680.91
10375,266763,2015-08-27,1528.1
10376,266763,2015-07-29,76.4
10377,266763,2015-08-21,459.88
10378,266763,2015-08-13,1961.5
10379,266764,2015-08-21,1100.4
10380,266764,2015-08-26,390.1
10381,266764,2015-07-17,3651.9
10382,266764,2015-09-21,4208.96
10383,266764,2015-07-27,404.4
10384,266764,2015-07-24,47.12
10385,266764,2015-08-06,65.15
10386,266764,2015-07-27,218.24
10387,266764,2015-07-31,287.8
10388,266764,2015-08-26,142.08
10389,266765,2015-07-17,5.35
10390,266765,2015-07-17,11.1
10391,266766,2015-08-26,6376.3
10392,266767,2015-07-22,0
10393,266769,2015-08-10,3468.39
10394,253666,2015-08-20,1343.64
10395,266770,2015-07-10,0
10396,266771,2015-07-20,0
10397,266772,2015-08-13,234
10398,266772,2015-08-03,357.96
10399,266772,2015-08-06,706.96
10400,266772,2015-08-06,562
10401,266772,2015-09-01,578
10402,266772,2015-08-03,264.25
10403,266773,2015-08-03,754.8
10404,266773,2015-09-01,3228.8
10405,266773,2015-08-21,5857.74
10406,266774,2015-08-03,33.5
10407,266774,2015-08-03,98.5
10408,266774,2015-08-03,234
10409,266774,2015-08-11,53.6
10410,266774,2015-10-12,601.6
10411,266775,2015-09-01,562
10412,266775,2015-10-06,1726.94
10413,266776,2015-09-16,2263.64
10414,266776,2015-09-01,533.22
10415,266776,2015-09-11,1634
10416,266777,2015-08-31,34.24
10417,266778,2015-07-15,275.7
10418,266782,2015-07-10,243.79
10419,266783,2015-07-14,140
10420,266786,2015-07-22,0
10421,266787,2015-09-17,425
10422,266787,2015-09-18,8500
10423,266787,2015-09-18,8500
10424,266788,2015-08-11,10625
10425,266788,2015-08-10,10625
10426,266780,2015-07-30,7204.44
10427,266780,2015-08-24,1801.11
10428,266789,2015-08-07,5614.65
10429,266790,2015-08-25,2288
10430,266791,2015-08-19,1980.18
10431,266792,2015-07-10,0
10432,266794,2015-09-02,476
10433,266794,2015-09-02,476
10434,266794,2015-08-05,240.3
10435,266795,2015-08-05,219.19
10436,266795,2015-08-05,999.69
10437,266795,2015-08-06,1687.04
10438,266795,2015-08-06,4217.6
10439,266795,2015-08-05,414.15
10440,266795,2015-08-05,1265.28
10441,266795,2015-08-05,1461.59
10442,266795,2015-08-05,718
10443,266795,2015-08-05,718
10444,266797,2015-07-30,3720
10445,266798,2015-09-03,753.84
10446,266799,2015-08-11,408.5
10447,266799,2015-09-18,408.5
10448,266799,2015-08-05,6859.5
10449,266799,2015-08-31,2018
10450,266800,2015-07-17,34.24
10451,266801,2015-10-13,2268.69
10452,266801,2015-07-30,4160.84
10453,266802,2015-07-27,231.1
10454,266802,2015-08-05,2018
10455,266802,2015-07-27,12131.12
10456,266802,2015-07-24,3459.6
10457,266804,2015-07-22,0
10458,266805,2015-08-26,17974
10459,266806,2015-07-22,-1700.88
10460,266808,2015-07-20,0
10461,266810,2015-08-03,2941.83
10462,266810,2015-08-03,2242.96
10463,266810,2015-08-03,85.4
10464,265038,2015-07-10,410
10465,266811,2015-10-13,18176
10466,266813,2015-08-27,10200
10467,266815,2015-09-10,8075
10468,266815,2015-09-10,8075
10469,266816,2015-08-18,805.25
10470,266816,2015-08-05,235.5
10471,266817,2015-08-05,3936.65
10472,266817,2015-08-05,6159.2
10473,266817,2015-08-05,2485.34
10474,266817,2015-08-05,2293.83
10475,266818,2015-09-02,598.78
10476,266819,2015-08-21,3204.68
10477,266815,2015-09-18,6375
10478,266820,2015-09-21,18876
10479,266820,2015-09-21,4719
10480,266820,2015-09-21,7865
10481,266822,2015-08-14,74.35
10482,266822,2015-09-03,309.5
10483,266822,2015-08-05,53.8
10484,266822,2015-09-03,156.08
10485,266823,2015-08-10,151.26
10486,266823,2015-08-11,1111.12
10487,266823,2015-08-25,522.88
10488,266823,2015-08-10,518.88
10489,266823,2015-08-12,46.37
10490,266823,2015-08-05,178.59
10491,266824,2015-08-11,65.1
10492,266824,2015-07-28,260.7
10493,266824,2015-09-03,260.7
10494,266824,2015-08-18,68.48
10495,266824,2015-08-21,61.8
10496,266826,2015-07-16,154.4
10497,266826,2015-07-22,222
10498,266826,2015-07-16,452.4
10499,266826,2015-07-16,508.7
10500,266826,2015-07-16,56.56
10501,266830,2015-09-17,4650
10502,266830,2015-09-23,4650
10503,266830,2015-10-02,4650
10504,266830,2015-09-21,4650
10505,266830,2015-10-06,4650
10506,266829,2015-10-06,196
10507,266829,2015-10-06,196
10508,266827,2015-07-31,625
10509,266827,2015-08-25,175
10510,266827,2015-08-25,625
10511,266831,2015-07-17,13228
10512,266827,2015-09-03,375
10513,266827,2015-09-03,500
10514,266832,2015-07-30,16320
10515,266833,2015-09-18,3990.36
10516,266833,2015-07-29,500
10517,266833,2015-08-03,134.35
10518,266833,2015-08-03,1054.4
10519,266833,2015-08-03,419.32
10520,266834,2015-08-19,820
10521,253666,2015-08-05,1392
10522,266835,2015-07-17,731.37
10523,266835,2015-07-17,731.37
10524,266836,2015-09-25,8204.7
10525,266837,2015-08-13,186.18
10526,266838,2015-08-21,135.6
10527,266842,2015-08-24,92.71
10528,266842,2015-08-03,557.36
10529,266842,2015-08-15,408
10530,266843,2015-08-14,465.99
10531,266843,2015-08-04,18738.6
10532,266843,2015-08-26,3636.01
10533,266843,2015-09-23,1765.6
10534,266843,2015-08-10,1376.07
10535,266843,2015-08-14,1376.07
10536,266843,2015-08-06,128.3
10537,266844,2015-08-27,1378.68
10538,266844,2015-08-24,4255.5
10539,266844,2015-09-04,11724.57
10540,266844,2015-08-27,15945.35
10541,266844,2015-07-21,3656.16
10542,266846,2015-10-06,10895.58
10543,266846,2015-08-22,2119.18
10544,266846,2015-07-17,9611.94
10545,266847,2015-08-15,476
10546,266848,2015-07-16,0
10547,266849,2015-08-25,0
10548,266850,2015-07-22,0
10549,266851,2015-07-16,0
10550,266852,2015-07-27,514
10551,266852,2015-08-04,2404.16
10552,266853,2015-08-13,684.25
10553,266853,2015-08-13,121.2
10554,266853,2015-08-05,2209.5
10555,266853,2015-08-11,22.5
10556,266854,2015-07-27,232
10557,266854,2015-07-27,237.5
10558,266854,2015-07-27,108.85
10559,266854,2015-08-11,117.93
10560,266854,2015-08-11,11422.6
10561,266854,2015-08-11,11422.6
10562,266854,2015-08-11,331.3
10563,266854,2015-08-06,963.96
10564,266854,2015-08-11,709.02
10565,266854,2015-08-06,843.52
10566,266854,2015-08-11,421.76
10567,266854,2015-10-01,3799.63
10568,266854,2015-10-01,3799.63
10569,266854,2015-09-24,2941.08
10570,266855,2015-07-29,80.4
10571,266855,2015-07-23,130.76
10572,266857,2015-09-16,687.9
10573,266858,2015-07-24,477.12
10574,266858,2015-07-24,477.12
10575,266859,2015-08-06,529.68
10576,266859,2015-09-01,529.68
10577,266859,2015-09-01,529.68
10578,266859,2015-08-31,9248.16
10579,266859,2015-07-31,1962.87
10580,266860,2015-09-21,0
10581,266860,2015-09-21,0
10582,266861,2015-07-22,2959.47
10583,266862,2015-08-25,2400
10584,266864,2015-07-30,1320
10585,266866,2015-08-20,2400
10586,266867,2015-08-10,2400
10587,266869,2015-07-20,3263.97
10588,266860,2015-09-08,0
10589,266860,2015-09-25,0
10590,266871,2015-07-16,3990.37
10591,266872,2015-09-18,11471.5
10592,266873,2015-07-31,375
10593,266874,2015-10-01,5948.53
10594,266875,2015-09-28,5576.76
10595,266876,2015-09-25,7250.07
10596,265962,2015-07-19,1172
10597,266877,2015-07-25,0
10598,266877,2015-07-25,4485
10599,266267,2015-07-24,8970
10600,266268,2015-07-24,4485
10601,266586,2015-07-31,511.8
10602,266878,2015-08-31,3632.4
10603,266879,2015-09-28,5160.2
10604,266879,2015-08-05,1834.5
10605,266880,2015-08-20,835.32
10606,266881,2015-09-24,2880.96
10607,266881,2015-08-06,5.7
10608,266881,2015-08-06,358.8
10609,266884,2015-08-26,6375
10610,266884,2015-09-10,6375
10611,266884,2015-09-22,1700
10612,266884,2015-09-10,5525
10613,266885,2015-09-10,6375
10614,266885,2015-09-10,6375
10615,266885,2015-09-11,3825
10616,266885,2015-09-10,6375
10617,266886,2015-09-15,8500
10618,266886,2015-09-11,8500
10619,266886,2015-09-16,7650
10620,266888,2015-09-18,7650
10621,266888,2015-09-18,7650
10622,266888,2015-09-18,7650
10623,266889,2015-08-03,1530
10624,266890,2015-07-22,7020
10625,266891,2015-07-31,16684
10626,266892,2015-07-31,2108
10627,266894,2015-09-18,1700
10628,266894,2015-09-10,5950
10629,266894,2015-09-11,8500
10630,266894,2015-09-10,6375
10631,266895,2015-08-06,0
10632,266895,2015-08-06,1410
10633,266897,2015-09-18,2550
10634,266897,2015-09-25,2550
10635,266897,2015-09-11,4250
10636,266897,2015-10-12,8925
10637,266898,2015-09-23,425
10638,266898,2015-09-23,5525
10639,266898,2015-09-23,5525
10640,266898,2015-09-18,10200
10641,266899,2015-07-24,1570
10642,266900,2015-09-18,8075
10643,266901,2015-07-31,21760
10644,266902,2015-09-18,5100
10645,266902,2015-09-18,6375
10646,266903,2015-07-24,10152
10647,266904,2015-08-10,1530
10648,266902,2015-09-18,6800
10649,266902,2015-09-18,5100
10650,266905,2015-07-25,5918.94
10651,266906,2015-08-26,1275
10652,266906,2015-09-18,8500
10653,266906,2015-09-18,8500
10654,266906,2015-09-18,6375
10655,266587,2015-07-31,1183.2
10656,266908,2015-09-02,3711.9
10657,266908,2015-09-02,5939.04
10658,266908,2015-08-11,441
10659,266909,2015-08-05,414.15
10660,266909,2015-08-05,3936.65
10661,266909,2015-09-25,2308.12
10662,266909,2015-08-06,2594.28
10663,266910,2015-08-06,15.1
10664,266907,2015-09-15,437.25
10665,266912,2015-08-07,538.56
10666,266911,2015-08-07,50.15
10667,266915,2015-09-12,495
10668,266918,2015-08-14,175.5
10669,266919,2015-09-01,465.99
10670,266919,2015-09-01,465.99
10671,266919,2015-09-01,6859.5
10672,266919,2015-09-28,10947.3
10673,266919,2015-10-06,8694.42
10674,266919,2015-08-19,2282.28
10675,266919,2015-08-04,277.89
10676,266921,2015-08-25,5607.54
10677,266922,2015-10-08,14310.66
10678,266922,2015-10-08,19080.88
10679,266922,2015-10-08,85863.96
10680,266922,2015-08-25,19045.36
10681,265101,2015-08-28,6148
10682,265101,2015-08-28,6148
10683,264770,2015-08-13,350
10684,264770,2015-07-28,350
10685,264771,2015-08-13,350
10686,266923,2015-09-10,1744.85
10687,266924,2015-07-21,437.12
10688,266924,2015-07-31,353.69
10689,266924,2015-07-21,488.88
10690,266924,2015-07-22,492
10691,266924,2015-07-29,574.85
10692,266786,2015-07-22,5500
10693,266926,2015-09-11,2693.85
10694,266926,2015-09-15,2397.6
10695,266926,2015-08-13,32792.55
10696,266927,2015-08-25,32792.55
10697,266928,2015-08-11,48
10698,266929,2015-08-27,86.26
10699,266929,2015-08-28,479.64
10700,266929,2015-08-27,2987.82
10701,266930,2015-08-18,67.95
10702,265230,2015-07-22,1000
10703,266931,2015-08-03,604.05
10704,266932,2015-08-13,329.7
10705,266932,2015-08-13,3.55
10706,266932,2015-08-13,138.18
10707,266932,2015-08-13,499.8
10708,266932,2015-09-02,476
10709,266932,2015-09-02,7893.36
10710,266932,2015-09-02,238
10711,266932,2015-09-02,10086.12
10712,266933,2015-08-21,1060
10713,266933,2015-08-05,527.4
10714,266933,2015-08-21,411
10715,266933,2015-08-18,1369.9
10716,266933,2015-08-11,2310.26
10717,266933,2015-08-11,2310.26
10718,266933,2015-08-18,2500
10719,266934,2015-08-13,2918.15
10720,266934,2015-08-13,1281.16
10721,266934,2015-08-18,1477.45
10722,266934,2015-08-11,116.6
10723,266934,2015-08-11,48.44
10724,266934,2015-08-13,50.32
10725,266934,2015-08-11,26.81
10726,266934,2015-08-11,9.9
10727,266934,2015-08-27,5389.92
10728,266934,2015-08-13,201.82
10729,266934,2015-08-11,219.56
10730,266934,2015-08-05,4530.57
10731,266934,2015-08-11,1647.48
10732,266934,2015-07-29,340.15
10733,266934,2015-08-21,3883.5
10734,266934,2015-09-11,2839.1
10735,266934,2015-07-31,742.38
10736,266934,2015-08-05,2227.14
10737,266935,2015-08-18,968.39
10738,266935,2015-07-31,625
10739,266935,2015-08-18,560.7
10740,266936,2015-09-02,138.66
10741,266936,2015-09-11,481.29
10742,266936,2015-09-02,173.68
10743,266936,2015-08-13,32.02
10744,266936,2015-08-13,67.25
10745,266936,2015-09-02,234.7
10746,266936,2015-08-21,360.5
10747,266936,2015-09-14,476
10748,266936,2015-09-02,648
10749,266936,2015-07-23,159
10750,266937,2015-08-24,3452.34
10751,266937,2015-07-27,31.6
10752,266184,2015-07-24,0
10753,266190,2015-08-18,996.95
10754,266643,2015-07-24,1750
10755,266938,2015-07-24,1729
10756,266939,2015-08-12,2658.96
10757,266939,2015-09-30,78.75
10758,266939,2015-08-18,339.25
10759,266939,2015-08-24,835.5
10760,266939,2015-08-27,995.04
10761,266940,2015-08-06,136.96
10762,266940,2015-09-02,4036
10763,266940,2015-09-24,32792.55
10764,266940,2015-09-08,116.85
10765,266941,2015-08-21,234
10766,266941,2015-08-10,147.9
